Name,Phone,Address,Phone2,URL,Email,"Price Level",Class,Price,"Best Price","Average Price",Amenities
"Hotel Green Plaza Hakone","+81 3-5272-3111","1244-2 Sengokuhara, Hakone-machi, Ashigarashimo-gun, Kanagawa Prefecture 250-0631 Japan","+81 3-5272-3111",http://www.hgp.co.jp/language/english/sp/index.html,webmaster@hgp.co.jp,$$$$,3.5,"$207 - $457",,,"Free Parking,Restaurant"
"Hotel Monterey Ginza","+81 3-3544-7111","2-10-2 Ginza, Chuo, Tokyo Prefecture 104-0061 Japan","+81 3-3544-7111",http://www.hotelmonterey.co.jp/ad/rd.jsp?aid=a527336ffb4db8,N/A,$$,3.5,"$125 - $199",,,"Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Restaurant,Wheelchair access"
"Hakone Hotel",0460-83-6311,"65 Hakone, Hakone-machi, Ashigarashimo-gun, Kanagawa Prefecture 250-0521 Japan",0460-83-6311,http://www.hakonehotel.jp/en/,N/A,$$$,4.0,"$171 - $347",,,"Bar / Lounge,Free Parking,Restaurant,Room Service,Suites"
"Art Ohmori","+81 3-3766-5566","6-19-3 Minami-Oi, Shinagawa, Tokyo Prefecture 140-0013 　 Japan","+81 3-3766-5566",http://www.arthotels.co.jp/en/omori/index.html,N/A,$$,3.0,"$102 - $195",,,"Free High Speed Internet ( Wi-Fi ),Restaurant,Shuttle Bus service,Airport Transportation"
"Sunroute Shinagawa Seaside",81-3-6716-0011,"4-12-8 Higashi-shinagawa 16 Fields Seaside East Tower, Shinagawa, Tokyo Prefecture 140-0002 Japan",81-3-6716-0011,http://www.sunroutehotel.jp/shinagawaseaside/en/index.html,N/A,$$,3.0,"$90 - $164",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Restaurant"
"Hilton Odawara Resort & Spa","+81 465-29-1000","583-1 Nebukawa, Odawara, Kanagawa Prefecture 250-0024 Japan","+81 465-29-1000",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidTYOODHI?http://www3.hilton.com/en/hotels/int/TYOODHI/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,odawara@hilton.com,$$$$,4.0,"$176 - $593",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Parking,Children Activities ( Kid / Family Friendly ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Spa,Suites,Swimming Pool,Wheelchair access"
8hotel,"+81 466-54-0880","1-5 Kugenuma Hanazawacho, Fujisawa, Kanagawa Prefecture 251-0023 Japan","+81 466-54-0880",http://8hotel.jp/?lang=en,info@8hotel.jp,$,3.0,"$63 - $108",,,"Free High Speed Internet ( Wi-Fi ),Kitchenette,Restaurant,Wheelchair access"
"Kita-karuizawa Highland Resort Hotel","+81 279-84-5311","1053 Okaishiko, Kanbara, Tsumagoi-mura, Agatsuma-gun, Gunma Prefecture 377-1404 Japan","+81 279-84-5311",http://www.kitakaruizawa-hotel.com/plan/,N/A,$$$,0.0,"$150 - $474",,,"Bar / Lounge,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Suites,Swimming Pool"
"Hotel Mystays Nihonbashi",03-5649-0072,"11-19 Nihombashitomizawacho （Former Weekly Mansion Nihonbashi）, Chuo, Tokyo Prefecture 103-0006 Japan",03-5649-0072,http://www.mystays.jp/e/location/nihonbashi/,nihonbashi@mystays.jp,$,2.5,"$52 - $107",,,"Free High Speed Internet ( Wi-Fi ),Kitchenette"
"Nishi Shinjuku Hotel Mystays","+81 3-6894-3939","7-14-14 Nishishinjuku, Shinjuku, Tokyo Prefecture 160-0023 Japan","+81 3-6894-3939",http://www.mystays.jp/e/location/nishishinjuku/,N/A,$$,2.5,"$101 - $260",,,
"Best Western Tokyo Nishikasai","+81 3-3675-8900","6-17-9 Nishikasai, Edogawa, Tokyo Prefecture 134-0088 Japan","+81 3-3675-8900",http://inn.rembrandt-hotel.jp/kasai/e/,N/A,$,3.0,"$51 - $121",,,"Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Restaurant"
"Akasaka Granbell Hotel",03-5575-7130,"3-10-9 Akasaka, Minato, Tokyo Prefecture 107-0052 Japan",03-5575-7130,http://www.granbellhotel.jp/en/akasaka/,akasaka@granbellhotel.jp,$$,3.0,"$113 - $270",,,"Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Room Service,Suites"
"Narita Kikusui Hotel","+81 476-23-2300","168-1 Azumacho, Narita, Chiba Prefecture 286-0025 Japan","+81 476-23-2300",http://www.kikusui-hotel.jp/language01/,N/A,$,3.5,"$42 - $100",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Airport Transportation"
Pinon,"+81 279-72-3308","383 Ikahomachi Ikaho, Shibukawa, Gunma Prefecture 377-0102 Japan","+81 279-72-3308",http://www.pinon.co.jp/,N/A,$$,0.0,"$143 - $291",,,"Bar / Lounge,Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Spa"
"Hotel Monterey Lasoeur Ginza","+81 3-3562-7111","1-10-18 Ginza, Chuo, Tokyo Prefecture 104-0061 Japan","+81 3-3562-7111",http://www.hotelmonterey.co.jp/ad/rd.jsp?aid=a527336ffb7040,N/A,$$,3.5,"$117 - $189",,,"Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Restaurant,Wheelchair access"
"Hotel MyStays Shinurayasu","+81 47-709-1600","2-1-4 Akemi, Urayasu, Chiba Prefecture 279-0014 Japan","+81 47-709-1600",http://www.mystays.jp/e/location/shinurayasu/,N/A,$$,3.0,"$48 - $270",,,"Free High Speed Internet ( Wi-Fi ),Restaurant,Shuttle Bus service"
"Kiryu Grand Hotel","+81 277-53-6211","5-111-3 Aioicho, Kiryu, Gunma Prefecture 376-0011 Japan","+81 277-53-6211",http://www.kg-hotel.com/en/,N/A,$$,0.0,"$116 - $195",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Wheelchair access"
"Hotel Mystays Gotanda_Former Flexstay Gotanda Inn_",03-3449-4831,"2-5-4 Higashigotanda, Shinagawa, Tokyo Prefecture 141-0022 Japan",03-3449-4831,http://www.mystays.jp/e/location/gotanda/,gotanda@mystays.jp,$,2.5,"$53 - $118",,,
"Hotel Sanroute Patio Omori","+81 3-3763-0211","3-33-3 Minami-Oi, Shinagawa, Tokyo Prefecture 140-0013 Japan","+81 3-3763-0211",http://www.sunroute.jp/english/hotelinfo/tokyo_kanagawa/patioomori/index.html,hpom@viola.ocn.ne.jp,$$,3.0,"$60 - $140",,,"Free High Speed Internet ( Wi-Fi )"
"Tokyo Inn","+81 3-3778-3511","2-31-6 Kitamagome, Ota, Tokyo Prefecture 143-0021 Japan","+81 3-3778-3511",http://www.tokyo-inn.co.jp/en/,N/A,$,3.0,"$61 - $94",,,"Free High Speed Internet ( Wi-Fi ),Restaurant"
"Hotel Mystays Akasaka",03-5570-0230,"2-17-54 Akasaka, Minato, Tokyo Prefecture 107-0052 Japan",03-5570-0230,http://www.mystays.jp/e/location/akasaka/,akasaka@mystays.jp,$$,2.5,"$141 - $154",,,"Free High Speed Internet ( Wi-Fi ),Kitchenette"
Rigna,"+81 466-29-0450","1-15-3 Tachibana, Kugenuma, Fujisawa, Kanagawa Prefecture 251-0024 Japan","+81 466-29-0450",http://www.hotel-rigna-fujisawa.com/,N/A,$,0.0,"$68 - $101",N/A,N/A,Kitchenette
"Palace Hotel Tokyo","+81 3-3211-5211","1-1-1 Marunouchi, Chiyoda, Tokyo Prefecture 100-0005 Japan","+81 3-3211-5211",http://en.palacehoteltokyo.com/,N/A,$$$$,5.0,"$407 - $657",,,"Bar / Lounge,Beverage Selection,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Hotel Century Southern Tower","+81 3-5354-0111","2-2-1 Yoyogi, Shibuya, Tokyo Prefecture 151-8583 Japan","+81 3-5354-0111",http://en.southerntower.co.jp/,N/A,$$$,4.0,"$163 - $293",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Restaurant,Wheelchair access"
"Solaria nishitetsu hotel Ginza",81-3-6731-5555,"4-9-2 Ginza, Chuo, Tokyo Prefecture 104-0061 Japan",81-3-6731-5555,http://www.solaria-hotels.jp/ginza/english/,ginza@hotels.nnr.co.jp,$$$,3.0,"$160 - $255",,,"Free High Speed Internet ( Wi-Fi ),Restaurant"
"Forest Inn Showakan","+81 42-542-1234","4017-3 Haijimacho Showa no Mori, Akishima, Tokyo Prefecture 196-8601 Japan","+81 42-542-1234",http://www.showakan.co.jp/english/,N/A,$$,0.0,"$97 - $237",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Suites,Wheelchair access"
"Hotel The Westhills Mito","+81 29-303-5111","1-2-1 Daikumachi, Mito, Ibaraki Prefecture 310-0031 Japan","+81 29-303-5111",http://www.westhills-mito.jp/,N/A,$,0.0,"$69 - $104",,,Restaurant
"Keio Plaza Hotel Tokyo",81-3-3344-0111,"2-2-1 Nishi-Shinjuku, Shinjuku, Tokyo Prefecture 160-8330 Japan",81-3-3344-0111,http://www.keioplaza.com/,N/A,$$$,4.0,"$199 - $356",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Swimming Pool,Wheelchair access"
"Hotel The Manhattan","+81 43-275-1111","2-10-1 Hibino Mihama-Ku, Chiba, Chiba Prefecture 261-0021 Japan","+81 43-275-1111",http://www.the-manhattan.co.jp/english/,N/A,$$$,0.0,"$102 - $416",,,"Bar / Lounge,Beverage Selection,Free Parking,Restaurant,Room Service,Suites"
Claska,"+81 3-3719-8121","1-3-18 Chuocho, Meguro, Tokyo Prefecture 152-0001 Japan","+81 3-3719-8121",http://www.claska.com/en/hotel/index.html,info@claska.com,$$$$,0.0,"$206 - $958",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites"
"Hotel Sunroute Higashi Shinjuku",81-3-5292-3610,"7-27-9 Shinjuku, Shinjuku, Tokyo Prefecture 160-0022 Japan",81-3-5292-3610,http://www.hotelsunroutehigashishinjuku.jp/en/,N/A,$$,3.0,"$97 - $282",,,"Free High Speed Internet ( Wi-Fi ),Restaurant,Wheelchair access"
"Hotel Mystays Higashi-Ikebukuro",03-5396-9221,"4-39-13 Higashiikebukuro, Toshima, Tokyo Prefecture 170-0013 Japan",03-5396-9221,http://www.mystays.jp/e/location/higashiikebukuro/,higashiikebukuro@mystays.jp,$,2.5,"$63 - $111",,,"Free High Speed Internet ( Wi-Fi )"
"Oakwood Apartments Ariake","+81 3-3527-5821","3-6-6 Ariake, Koto, Tokyo Prefecture 135-0063 Japan","+81 3-3527-5821",http://www.oakwoodasia.com/tokyo/oakwood-ariake.php,Reserve.ariake@oakwoodasia.com,$$,0.0,"$98 - $144",,,"Bar / Lounge,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Kitchenette,Restaurant,Suites,Wheelchair access,Airport Transportation"
"Hotel Monterey Hanzomon","+81 3-3556-7111","23-1 Ichibancho, Chiyoda, Tokyo Prefecture 102-0082 Japan","+81 3-3556-7111",http://www.hotelmonterey.co.jp/ad/rd.jsp?aid=a527336ffbb551,N/A,$$,3.5,"$104 - $197",,,"Business Center with Internet Access"
"Hotel Sunroute Ariake","+81 3-5530-3610","3-6-6 Ariake, Koto, Tokyo Prefecture 135-0063 Japan","+81 3-5530-3610",http://hotelsunrouteariake.jp/,N/A,$$,4.0,"$83 - $164",,,"Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Restaurant"
"Art Hotels Hamamatsucho","+81 3-3432-2726","1-8-5 Hamamatsucho, Minato, Tokyo Prefecture 105-0013 Japan","+81 3-3432-2726",http://www.arthotels.co.jp/en/hama/,N/A,$$,3.0,"$126 - $231",,,"Free High Speed Internet ( Wi-Fi ),Restaurant"
"TOKO HOTEL","+81 3-3494-1050","2-6-8 Nishigotanda, Shinagawa, Tokyo Prefecture 141-0031 Japan","+81 3-3494-1050",http://toko-hotel.com/en/,N/A,$$,3.5,"$64 - $156",,,"Free High Speed Internet ( Wi-Fi ),Restaurant"
"Tsukiji Business Hotel Ban","+81 3-3543-8411","3-17-10 Tsukiji, Chuo, Tokyo Prefecture 104-0045 Japan","+81 3-3543-8411",http://www.hotelban.co.jp/english/index.html,info@hotelban.co.jp,$$,3.0,"$81 - $119",,,"Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Restaurant,Wheelchair access"
"Hotel 1 2 3 Takasaki","+81 27-321-0123","2-23 Sakaecho, Takasaki, Gunma Prefecture 370-0841 Japan","+81 27-321-0123",http://www.hotel123.co.jp/english/takasaki/index.html,N/A,$,3.0,"$62 - $81",,,"Bar / Lounge,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi )"
"Kinugawa Grand Hotel Yume no Toki","+81 288-77-1313","1021 Kinugawa Onsen Ohara, Nikko, Tochigi Prefecture 321-2522 Japan","+81 288-77-1313",http://www.kgh.co.jp/word/english/,info@kgh.co.jp,$$$$,3.5,"$253 - $494",,,"Bar / Lounge,Restaurant,Room Service,Suites"
"Hampton Inn Kansas City Liberty",855-271-3622,"8551 Church Road, Kansas City, MO 64158",855-271-3622,http://ad.doubleclick.net/clk;258161054;81420699;k?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fhamptoninn3.hilton.com%2Fen%2Fhotels%2FMissouri%2FMKCLBHX%2Findex.html,N/A,$$,2.5,"$127 - $196",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Suites,Swimming Pool,Wheelchair access"
"816 Hotel","+1 816-931-1000","801 Westport Road, Kansas City, MO 64111","+1 816-931-1000",http://www.816hotel.com/,N/A,$$,2.5,"$110 - $162",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Room Service,Shuttle Bus service,Spa,Wheelchair access"
"Hotel Sorella Country Club Plaza","+1 866-842-0100","901 West 48th Place, Kansas City, MO 64112","+1 866-842-0100",http://www.hotelsorella-countryclubplaza.com/,mailto:reservations@valenciagroup.com,$$$,4.0,"$214 - $357",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"The Westin Crown Center","(816) 474-4400","1 East Pershing Road, Kansas City, MO 64108","(816) 474-4400",http://clk.atdmt.com/NYC/go/474965133/direct;at.TA_BL_WI_Mobile_1039_Website_1x1/01/,N/A,$$$,4.0,"$163 - $257",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Sheraton Kansas City Hotel at Crown Center","(816) 841-1000","2345 McGee Street, Kansas City, MO 64108","(816) 841-1000",http://clk.atdmt.com/NYC/go/474966181/direct;at.TA_BL_SH_Mobile_3709_Website_1x1/01/,N/A,$$$,4.0,"$151 - $252",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Children Activities ( Kid / Family Friendly ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"BEST WESTERN PLUS Kansas City Airport-KCI East",800-568-8520,"11130 Ambassador Drive Ambassador Dr & 112 Street, Kansas City, MO 64153",800-568-8520,http://clk.atdmt.com/IWC/go/473231951/direct/01/?href=http://m.bestwestern.com/mt/book.bestwestern.com/bestwestern/productInfo.do?propertyCode=26169&iata=00170230&sob=TRIPMOB&cm_mmc=TripAdvisor-_-Mobile-_-BusList-_-Links&unSearchOpen=true,N/A,$,2.5,"$75 - $159",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Hampton Inn Kansas City/near Worlds of Fun",855-271-3622,"4233 N Corrington Avenue, Kansas City, MO 64117",855-271-3622,http://ad.doubleclick.net/clk;258161056;81420629;f?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fhamptoninn3.hilton.com%2Fen%2Fhotels%2FMissouri%2FMKCWOHX%2Findex.html,N/A,$$,2.5,"$108 - $159",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Swimming Pool,Wheelchair access"
"Hampton Inn & Suites Kansas City-Country Club Plaza",855-271-3622,"4600 Summit Street, Kansas City, MO 64112",855-271-3622,http://ad.doubleclick.net/clk;258161053;81420698;i?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fhamptoninn3.hilton.com%2Fen%2Fhotels%2FMissouri%2FMKCHSHX%2Findex.html,N/A,$$$,2.5,"$175 - $233",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Suites,Swimming Pool,Wheelchair access"
"Holiday Inn Express Hotel & Suites Kansas City Airport",877-859-5095,"9550 NW Polo Drive Intersection I-29 Tiffany Springs Parkway, Kansas City, MO 64153",877-859-5095,http://www.ichotelsgroup.com/redirect?path=hd&brandCode=ex&hotelCode=mkcai&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-ex_mkcai&_PMID=99618083,N/A,$$,2.5,"$103 - $160",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Hyatt Place Kansas City Airport","+1 888-882-1234","7600 NW 97th Terrace, Kansas City, MO 64153","+1 888-882-1234",http://kansascityairport.place.hyatt.com/en/hotel/home.html?src=corp_tripadvisor_businesslisting_mkcza_en_mobile&code=TB,N/A,$$,3.0,"$99 - $181",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Shuttle Bus service,Swimming Pool,Wheelchair access,Airport Transportation"
"BEST WESTERN PLUS Seville Plaza Hotel",800-568-8520,"4309 Main Street, Kansas City, MO 64111-1809",800-568-8520,http://clk.atdmt.com/IWC/go/473231951/direct/01/?href=http://m.bestwestern.com/mt/book.bestwestern.com/bestwestern/productInfo.do?propertyCode=26158&iata=00170230&sob=TRIPMOB&cm_mmc=TripAdvisor-_-Mobile-_-BusList-_-Links&unSearchOpen=true,N/A,$$,3.0,"$102 - $139",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Shuttle Bus service,Wheelchair access"
"InterContinental Kansas City at the Plaza",877-859-5095,"401 Ward Parkway, Kansas City, MO 64112",877-859-5095,http://www.intercontinental.com/redirect?path=hd&brandCode=ic&hotelCode=mkcha&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-IC_MKCHA&_PMID=99618083,N/A,$$$,4.0,"$206 - $341",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Spa,Swimming Pool,Wheelchair access"
"Hampton Inn Kansas City Airport",855-271-3622,"11212 North Newark Circle, Kansas City, MO 64153",855-271-3622,http://ad.doubleclick.net/clk;258161051;81420696;e?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fhamptoninn3.hilton.com%2Fen%2Fhotels%2FMissouri%2FMKCATHX%2Findex.html,N/A,$$,2.5,"$94 - $158",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Shuttle Bus service,Swimming Pool,Wheelchair access,Airport Transportation"
"Candlewood Suites Northeast",877-859-5095,"4450 Randolph Road, Kansas City, MO 64117",877-859-5095,http://www.candlewoodsuites.com/redirect?path=hd&brandCode=cw&hotelCode=mkcno&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-CW_MKCNO&_PMID=99618083,N/A,$$,2.0,"$97 - $149",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Suites,Swimming Pool,Wheelchair access"
"Hilton President Kansas City",855-271-3621,"1329 Baltimore, Kansas City, MO 64105",855-271-3621,http://ad.doubleclick.net/clk;258161757;81419282;q?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2FMissouri%2FMCIPRHF%2Findex.html,N/A,$$$,4.0,"$167 - $272",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Shuttle Bus service,Suites,Wheelchair access"
"Comfort Inn-Kansas City Airport",855-849-1513,"11100 N. Ambassador Drive I-29 & 112th Street Exit #12, Kansas City, MO 64153",855-849-1513,http://www.comfortinn.com/hotel-kansas_city-missouri-MO236?source=pmftripblaw&pmf=tripbl,N/A,$,2.5,"$74 - $106",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Shuttle Bus service,Swimming Pool,Wheelchair access,Airport Transportation"
"Embassy Suites Kansas City - International Airport",855-277-4940,"7640 NW Tiffany Springs Parkway, Kansas City, MO 64153",855-277-4940,http://ad.doubleclick.net/clk;258157907;81425307;n?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fembassysuites3.hilton.com%2Fen%2Fhotels%2FMissouri%2FMKCPDES%2Findex.html,N/A,$$,3.5,"$127 - $230",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Candlewood Suites Kansas City Airport",877-859-5095,"11110 NW Ambassador Drive I-29 & 112th Street - Exit #12, Kansas City, MO 64153",877-859-5095,http://www.candlewoodsuites.com/redirect?path=hd&brandCode=cw&hotelCode=mkccw&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-CW_MKCCW&_PMID=99618083,N/A,$,2.0,"$80 - $109",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Shuttle Bus service,Suites,Wheelchair access,Airport Transportation"
"Holiday Inn Kansas City Airport",877-859-5095,"11728 N Ambassador Dr, Kansas City, MO 64153",877-859-5095,http://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=mkccr&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-HI_MKCCR&_PMID=99618083,N/A,$$,3.0,"$77 - $150",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Homewood Suites by Hilton Kansas City Airport",855-277-4942,"7312 NW Polo Drive, Kansas City, MO 64153",855-277-4942,http://ad.doubleclick.net/clk;258161968;81420163;k?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fhomewoodsuites3.hilton.com%2Fen%2Fhotels%2FMissouri%2FMKCAPHW%2Findex.html,N/A,$$,3.0,"$93 - $187",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Room Service,Shuttle Bus service,Swimming Pool,Wheelchair access,Airport Transportation"
"Holiday Inn Kansas City - NE",877-859-5095,"7333 NE Parvin Rd. I-435 and Parvin Road, Kansas City, MO 64117",877-859-5095,http://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=mkcne&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-HI_MKCNE&_PMID=99618083,N/A,$$,3.0,"$89 - $126",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"BEST WESTERN Country Inn - North",800-568-8520,"2633 NE 43rd St, Kansas City, MO 64117-1674",800-568-8520,http://clk.atdmt.com/IWC/go/473231951/direct/01/?href=http://m.bestwestern.com/mt/book.bestwestern.com/bestwestern/productInfo.do?propertyCode=26134&iata=00170230&sob=TRIPMOB&cm_mmc=TripAdvisor-_-Mobile-_-BusList-_-Links&unSearchOpen=true,N/A,$,2.0,"$71 - $139",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Swimming Pool,Wheelchair access"
"Embassy Suites Hotel Kansas City - Plaza",855-277-4940,"220 West 43rd Street, Kansas City, MO 64111",855-277-4940,http://ad.doubleclick.net/clk;258157908;81425314;m?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081209&redirectURL=http%3A%2F%2Fembassysuites3.hilton.com%2Fen%2Fhotels%2FMissouri%2FMKCWEES%2Findex.html,N/A,$$$,3.5,"$163 - $255",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Crowne Plaza Hotel Kansas City Downtown",877-859-5095,"1301 Wyandotte Street, Kansas City, MO 64105",877-859-5095,http://www.crowneplaza.com/redirect?path=hd&brandCode=cp&hotelCode=mkcws&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-CP_MKCWS&_PMID=99618083,N/A,$$,3.5,"$160 - $267",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
