Category,Parent,Name,Geo,"Sub Category",Country,"Location Id",Results
geographic,Thailand,"Phra Yuen",narrow,city,Thailand,2237428,-1
geographic,Thailand,"Ko Phra Thong",narrow,island,Thailand,5556197,1
geographic,Thailand,"Chaloem Phra Kiat",narrow,city,Thailand,4187126,1
geographic,Thailand,"Sathing Phra",narrow,city,Thailand,790331,-1
geographic,Thailand,"Phop Phra",narrow,city,Thailand,2237759,-1
geographic,Thailand,"Phra Pradaeng",narrow,city,Thailand,2148067,-1
geographic,Thailand,"Phra Phutthabat",narrow,city,Thailand,2237214,-1
geographic,Thailand,"Phra Phrom",narrow,city,Thailand,2237656,-1
geographic,Thailand,"Phra Thong Kham",narrow,city,Thailand,2237504,-1
geographic,Thailand,"Phra Yuen",narrow,city,Thailand,2237428,-1
geographic,Thailand,"Samut Prakan Province",hybrid,province,Thailand,2098222,16
geographic,Thailand,"Samut Songkhram Province",hybrid,province,Thailand,2098662,8
geographic,Thailand,"Samut Songkhram",narrow,city,Thailand,1967206,3
geographic,Thailand,"Samut Prakan",narrow,city,Thailand,1570011,5
geographic,Thailand,"Bang Bua Thong",narrow,city,Thailand,2237167,-1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Sai",narrow,city,Thailand,2238737,-1
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,Thailand,Nonthaburi,narrow,city,Thailand,735212,17
geographic,Thailand,"Thai Mueang",narrow,city,Thailand,2237680,2
geographic,Thailand,"Khu Mueang",narrow,city,Thailand,2237366,-1
geographic,Thailand,"Si Mueang Mai",narrow,city,Thailand,2237613,-1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Sai",narrow,city,Thailand,2238737,-1
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Sai",narrow,city,Thailand,2238737,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,Thailand,"Bang Saphan Noi",narrow,city,Thailand,2237748,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Sai",narrow,city,Thailand,2238737,-1
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,Thailand,"Sai Thai",narrow,city,Thailand,3216973,3
geographic,Thailand,"Sai Yok",narrow,city,Thailand,2237738,3
geographic,Japan,Sai-mura,narrow,city,Japan,1120415,-1
geographic,Thailand,"Sai Mun",narrow,city,Thailand,2237450,-1
geographic,Thailand,"Sai Ngam",narrow,city,Thailand,2237133,-1
geographic,Thailand,"Sai Buri",narrow,city,Thailand,2238719,-1
geographic,Thailand,"Sai Thong Watthana",narrow,city,Thailand,2237134,-1
geographic,Mauritius,"Riviere Noire District",narrow,district,,3654767,36
geographic,Thailand,"Ko Yao Noi",narrow,island,Thailand,661285,4
geographic,Thailand,"Pak Chong",narrow,city,Thailand,641719,35
geographic,Thailand,"Pak Nam",narrow,city,Thailand,3216615,13
geographic,Thailand,"Pak Nam Pran",narrow,city,Thailand,2186222,2
geographic,Thailand,"Pak Thong Chai",narrow,city,Thailand,2237503,-1
geographic,Thailand,"Pak Chom",narrow,city,Thailand,2237443,-1
geographic,Thailand,"Pak Khat",narrow,city,Thailand,2237357,-1
geographic,Laos,Pak-Lay,narrow,city,Laos,2101976,-1
geographic,Thailand,"Pak Phanang",narrow,city,Thailand,2237654,-1
geographic,Thailand,"Pak Tho",narrow,city,Thailand,2237753,-1
geographic,Thailand,"Pathum Thani",narrow,city,Thailand,297929,6
geographic,Thailand,"Surat Thani Province",hybrid,province,Thailand,2099231,502
geographic,Thailand,"Surat Thani",narrow,city,Thailand,297917,47
geographic,Thailand,"Udon Thani Province",hybrid,province,Thailand,2099348,45
geographic,Thailand,"Udon Thani",narrow,city,Thailand,297939,45
geographic,Thailand,"Thai Mueang",narrow,city,Thailand,2237680,2
geographic,Thailand,"Uthai Thani Province",hybrid,province,Thailand,616040,4
geographic,Thailand,"Uthai Thani City",narrow,city,Thailand,2237243,2
geographic,Thailand,"Khu Mueang",narrow,city,Thailand,2237366,-1
geographic,Thailand,"Khlong Thom",narrow,city,Thailand,2237643,-1
geographic,Thailand,"Khlong Yai",narrow,city,Thailand,2237287,1
geographic,Thailand,"Khlong Sok",narrow,city,Thailand,2103645,-1
geographic,Thailand,"Khlong Lan",narrow,city,Thailand,2237128,-1
geographic,Thailand,"Khlong Hoi Khong",narrow,city,Thailand,2237693,-1
geographic,Thailand,"Khlong Hat",narrow,city,Thailand,2237279,-1
geographic,Thailand,"Khlong Khuean",narrow,city,Thailand,2237252,-1
geographic,Thailand,"Khlong Khut",narrow,city,Thailand,3238795,-1
geographic,Thailand,"Khlong Khlung",narrow,city,Thailand,2237127,-1
geographic,Thailand,"Nong Thale",narrow,city,Thailand,3175953,13
geographic,Thailand,"Nong Khai Province",hybrid,province,Thailand,2098436,14
geographic,Thailand,"Nong Khai",narrow,city,Thailand,303915,14
geographic,Laos,"Nong Khiaw",narrow,city,Laos,1520128,-1
geographic,Thailand,"Nong Bua Lamphu Province",hybrid,province,Thailand,2154412,-1
geographic,Thailand,"Nong Sung",narrow,city,Thailand,2237474,-1
geographic,Thailand,"Nong Kae",narrow,city,Thailand,6375760,-1
geographic,Thailand,"Nong Prue",narrow,city,Thailand,2237736,1
geographic,Thailand,"Nong Pla Lai",narrow,city,Thailand,3526318,-1
geographic,Thailand,"Lat Yao",narrow,city,Thailand,2237158,-1
geographic,Thailand,"Lat Bua Luang",narrow,city,Thailand,2238739,-1
geographic,Thailand,"Sa Kaeo Province",hybrid,province,Thailand,2098654,7
geographic,Thailand,"Don Kaeo",narrow,city,Thailand,3814839,1
geographic,"New Zealand",Kaeo,narrow,city,"New Zealand",659575,-1
geographic,Thailand,"Ko Kaeo",narrow,city,Thailand,1893005,-1
geographic,Thailand,"Ban Lat",narrow,city,Thailand,2237744,-1
geographic,Thailand,"Kham Khuean Kaeo",narrow,city,Thailand,2237452,-1
geographic,Thailand,"Ku Kaeo",narrow,city,Thailand,2237621,-1
geographic,Vietnam,"Lam Dong Province",hybrid,province,Vietnam,2146217,52
geographic,Germany,Lam,narrow,city,Germany,641938,4
geographic,Vietnam,"Lam Dong",narrow,city,Vietnam,298083,1
geographic,Thailand,"Lam Plai Mat",narrow,city,Thailand,2237369,-1
geographic,Thailand,"Lam Sonthi",narrow,city,Thailand,2237139,-1
geographic,Thailand,"Lam Thap",narrow,city,Thailand,2237644,-1
geographic,Thailand,"Lam Thamenchai",narrow,city,Thailand,2237497,-1
geographic,Japan,Kanto,broad,region,Japan,298156,1996
geographic,Hawaii,Kauai,hybrid,island,"United States",29218,-1
geographic,Thailand,"Sam Roi Yot",narrow,city,Thailand,2543854,9
geographic,Thailand,"Sam Phran",narrow,city,Thailand,1810159,1
geographic,India,Sam,narrow,city,India,1918377,-1
geographic,Vietnam,"Sam Son",narrow,city,Vietnam,2440584,3
geographic,Laos,"Sam Neua",narrow,city,Laos,2269393,-1
geographic,Thailand,"Sam Ngao",narrow,city,Thailand,2237760,-1
geographic,Texas,"Sam Rayburn",narrow,city,"United States",56607,-1
geographic,Thailand,"Sam Chuk",narrow,city,Thailand,2237237,-1
geographic,Laos,"Sam Neua",narrow,city,Laos,5540405,-1
geographic,Thailand,"Phra Thong Kham",narrow,city,Thailand,2237504,-1
geographic,Thailand,"Krok Phra",narrow,city,Thailand,2237157,-1
geographic,Thailand,"Nakhon Si Thammarat Province",hybrid,province,Thailand,2098421,35
geographic,Thailand,"Nakhon Si Thammarat",narrow,city,Thailand,469415,26
geographic,Thailand,"Nakhon Chai Si",narrow,city,Thailand,2237151,-1
geographic,Thailand,"Si Nakhon",narrow,city,Thailand,2237228,-1
geographic,Thailand,"Phra Pradaeng",narrow,city,Thailand,2148067,-1
geographic,Thailand,"Phra Samut Chedi",narrow,city,Thailand,2237206,-1
geographic,Thailand,"Phra Phutthabat",narrow,city,Thailand,2237214,-1
geographic,Thailand,"Tha Yang",narrow,city,Thailand,1841246,4
geographic,Thailand,"Tha Mai",narrow,city,Thailand,2237265,-1
geographic,Thailand,"Tha Muang",narrow,city,Thailand,2237741,-1
geographic,Thailand,"Tha Sala",narrow,city,Thailand,2237660,-1
geographic,Thailand,"Tha Tum",narrow,city,Thailand,2237595,1
geographic,Thailand,"Tha Bo",narrow,city,Thailand,2237525,-1
geographic,Thailand,"Tha Wang Pha",narrow,city,Thailand,2237344,-1
geographic,Thailand,"Tha Maka",narrow,city,Thailand,2237740,-1
geographic,Thailand,"Tha Uthen",narrow,city,Thailand,2237483,-1
geographic,Thailand,"Nakhon Ratchasima Province",hybrid,province,Thailand,2098196,87
geographic,Thailand,"Nakhon Si Thammarat Province",hybrid,province,Thailand,2098421,35
geographic,Thailand,"Nakhon Ratchasima",narrow,city,Thailand,469414,37
geographic,Thailand,"Nakhon Pathom Province",hybrid,province,Thailand,2098409,8
geographic,Thailand,"Nakhon Pathom",narrow,city,Thailand,303914,6
geographic,Thailand,"Nakhon Phanom Province",hybrid,province,Thailand,2098411,4
geographic,Thailand,"Nakhon Phanom",narrow,city,Thailand,1489274,3
geographic,Thailand,"Nakhon Sawan Province",hybrid,province,Thailand,2098416,10
geographic,Thailand,"Nakhon Si Thammarat",narrow,city,Thailand,469415,26
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,Thailand,"Bang Saphan Noi",narrow,city,Thailand,2237748,-1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Sai",narrow,city,Thailand,2238737,-1
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Sai",narrow,city,Thailand,2238737,-1
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,Thailand,"Bang Saphan Noi",narrow,city,Thailand,2237748,-1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Sai",narrow,city,Thailand,2238737,-1
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,China,Hainan,broad,state,China,297423,-1
geographic,Caribbean,Haiti,hybrid,island,Caribbean,147306,50
geographic,Israel,"Haifa District",narrow,district,Israel,3575950,28
geographic,Israel,Haifa,narrow,city,Israel,293982,22
geographic,Hawaii,Haiku,narrow,city,"United States",60629,1
geographic,Belgium,"Hainaut Province",hybrid,province,Belgium,188645,43
geographic,China,Haikou,narrow,city,China,297425,552
geographic,Florida,"Haines City",narrow,city,"United States",34273,-1
geographic,Haiti,Cap-Haitien,narrow,city,Caribbean,147308,-1
geographic,Thailand,"Lat Yao",narrow,city,Thailand,2237158,-1
geographic,Thailand,"Lat Lum Kaeo",narrow,city,Thailand,2237173,-1
geographic,Laos,"Luang Prabang Province",hybrid,province,Laos,3650261,66
geographic,Laos,"Luang Prabang",narrow,municipality,Laos,295415,66
geographic,Zambia,"South Luangwa National Park",narrow,nationalpark,Zambia,479226,-1
geographic,Laos,"Luang Namtha Province",hybrid,province,Laos,3650259,2
geographic,Laos,"Luang Namtha",narrow,city,Laos,424933,2
geographic,Thailand,"Mae Fa Luang",narrow,city,Thailand,2237303,1
geographic,Thailand,"Nong Bua Lamphu Province",hybrid,province,Thailand,2154412,-1
geographic,Thailand,"Wang Nam Khiao",narrow,city,Thailand,2237512,2
geographic,Thailand,"Wang Nam Yen",narrow,city,Thailand,2237282,1
geographic,Thailand,"Wang Thong",narrow,city,Thailand,2237203,-1
geographic,Germany,Wang,narrow,city,Germany,2085278,-1
geographic,Thailand,"Wang Chin",narrow,city,Thailand,2237353,-1
geographic,Thailand,"Wang Saphung",narrow,city,Thailand,2237449,-1
geographic,Thailand,"Wang Sam Mo",narrow,city,Thailand,2237634,-1
geographic,Thailand,"Wang Sai Phun",narrow,city,Thailand,2237196,-1
geographic,Thailand,"Wang Pong",narrow,city,Thailand,2237184,-1
geographic,Malaysia,Senai,narrow,city,Malaysia,3403980,1
geographic,Italy,Senales,narrow,city,Italy,194913,11
geographic,Italy,Senago,narrow,city,Italy,664978,1
geographic,France,Senas,narrow,city,France,1949651,-1
geographic,Italy,"Senale-San Felice",narrow,city,Italy,1185561,1
geographic,Indonesia,Senaru,narrow,city,Indonesia,3475390,-1
geographic,Brazil,"Senador Canedo",narrow,city,Brazil,2343631,-1
geographic,Brazil,"Sena Madureira",narrow,city,Brazil,2347059,-1
geographic,Zambia,Senanga,narrow,city,Zambia,2257672,-1
geographic,Thailand,"Bang Phli",narrow,district,Thailand,644049,4
geographic,Thailand,"Bang Tao Beach",narrow,city,Thailand,2400063,4
geographic,Thailand,"Bang Saphan",narrow,city,Thailand,1566927,11
geographic,Thailand,"Bang Lamung",narrow,city,Thailand,1226133,23
geographic,Thailand,"Bang Yai",narrow,city,Thailand,1745309,-1
geographic,Thailand,"Bang Pa-in",narrow,city,Thailand,303901,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Bang Niang Beach",narrow,city,Thailand,2290412,-1
geographic,Thailand,"Bang Saphan Noi",narrow,city,Thailand,2237748,-1
geographic,Thailand,"Uthai Thani City",narrow,city,Thailand,2237243,2
geographic,Thailand,Uthai,narrow,city,Thailand,2238746,-1
geographic,Thailand,"Maha Sarakham Province",hybrid,province,Thailand,2098401,3
geographic,Thailand,"Maha Sarakham City",narrow,city,Thailand,2237464,3
geographic,Thailand,"Maha Chana Chai",narrow,city,Thailand,2237454,-1
geographic,Florida,"Boca Raton",narrow,city,"United States",34088,26
geographic,Malaysia,"Tanah Rata",narrow,city,Malaysia,1497917,11
geographic,Thailand,"Nakhon Ratchasima Province",hybrid,province,Thailand,2098196,87
geographic,Spain,"Cala Ratjada",narrow,city,Spain,580283,59
geographic,"New Mexico",Raton,narrow,city,"United States",47169,-1
geographic,Thailand,"Ratchaburi Province",hybrid,province,Thailand,2098641,11
geographic,Laos,"Ban Xieng Lom",narrow,city,Laos,3387411,1
geographic,Thailand,"Ban Ta Khun",narrow,city,Thailand,2237707,-1
geographic,Thailand,"Ban Chang",narrow,city,Thailand,2237272,3
geographic,Laos,"Ban Pak-Ou",narrow,city,Laos,303979,-1
geographic,Laos,"Ban Khiet Ngong",narrow,city,Laos,1220566,-1
geographic,Thailand,"Ban Khai",narrow,city,Thailand,2237273,-1
geographic,Thailand,"Ban Laem",narrow,city,Thailand,2237743,1
geographic,Thailand,"Ban Bueng",narrow,city,Thailand,2237266,-1
geographic,Thailand,"Ban Rai",narrow,city,Thailand,2154279,2
geographic,Thailand,"Ang Thong Province",hybrid,province,Thailand,2216103,-1
geographic,Thailand,"Ang Thong City",narrow,city,Thailand,2237111,-1
geographic,Thailand,"Pho Thong",narrow,city,Thailand,2237113,-1
geographic,Thailand,"Khao Thong",narrow,city,Thailand,3923920,1
geographic,Thailand,"Thai Mueang",narrow,city,Thailand,2237680,2
geographic,Thailand,"Ko Phra Thong",narrow,island,Thailand,5556197,1
geographic,Thailand,"Chom Thong",narrow,city,Thailand,790337,-1
geographic,Thailand,"U Thong",narrow,city,Thailand,2237240,-1
geographic,Thailand,"Bang Sao Thong",narrow,city,Thailand,1772327,1
geographic,Thailand,"Pa Khlok",narrow,city,Thailand,2315811,1
geographic,Thailand,"Pa Phai",narrow,city,Thailand,4353348,1
geographic,Myanmar,Pa-an,narrow,city,Myanmar,739112,-1
geographic,Thailand,"Pa Pae",narrow,city,Thailand,3326142,-1
geographic,Thailand,"Pa Sang",narrow,city,Thailand,2237329,-1
geographic,Vietnam,"Pa So",narrow,city,Vietnam,4131835,-1
geographic,Thailand,"Pa Bon",narrow,city,Thailand,2238728,-1
geographic,Thailand,"Pa Daet",narrow,city,Thailand,2237305,-1
geographic,Thailand,"Pa Tio",narrow,city,Thailand,2237453,-1
geographic,Thailand,"Pho Sai",narrow,city,Thailand,2237610,-1
geographic,Thailand,"Pho Prathap Chang",narrow,city,Thailand,2237189,-1
geographic,Thailand,"Pho Thale",narrow,city,Thailand,2237190,-1
geographic,Thailand,"Pho Tak",narrow,city,Thailand,2237518,-1
geographic,Thailand,"Pho Si Suwan",narrow,city,Thailand,2237570,-1
geographic,Thailand,"Pho Chai",narrow,city,Thailand,2237536,-1
geographic,Thailand,"Ang Thong",narrow,city,Thailand,1905502,7
geographic,Thailand,"Khao Thong",narrow,city,Thailand,3923920,1
geographic,Thailand,"Ko Phra Thong",narrow,island,Thailand,5556197,1
geographic,"United States",Hawaii,broad,state,"United States",28932,-1
geographic,"United States","New Hampshire",broad,state,"United States",28950,-1
geographic,Hawaii,"Island of Hawaii",hybrid,island,"United States",29217,50
geographic,Morocco,"Marrakech-Tensift-El Haouz Region",hybrid,region,Morocco,2626640,563
geographic,Vietnam,Hanoi,narrow,city,Vietnam,293924,498
geographic,England,Hampshire,narrow,county,"United Kingdom",186296,214
